Matrix Dimension= 321
List of nonzero entries: I , J , A(I,J)
0	0	2.06145
0	1	-0.359225
0	2	-1.31702
0	3	-0.385206
1	0	-0.359225
1	1	1.99881
1	2	-0.0464236
1	5	-0.366468
1	6	-1.22669
2	0	-1.31702
2	1	-0.0464236
2	2	3.96573
2	3	-0.142012
2	6	-0.763567
2	8	-1.00843
2	9	-0.688271
3	0	-0.385206
3	2	-0.142012
3	3	1.77138
3	4	-0.391691
3	9	-0.684227
3	10	-0.168245
4	3	-0.391691
4	4	2.0344
4	10	-1.25102
4	11	-0.391691
5	1	-0.366468
5	5	1.94155
5	6	-0.0830922
5	15	-0.37283
5	16	-1.11916
6	1	-1.22669
6	2	-0.763567
6	5	-0.0830922
6	6	4.03343
6	8	-0.021869
6	14	-1.25051
6	16	-0.687705
7	7	2.04338
7	12	-0.405418
7	20	-0.366468
7	21	-1.27149
8	2	-1.00843
8	6	-0.021869
8	8	3.9636
8	9	-0.552869
8	14	-0.741674
8	17	-0.0937983
8	18	-1.35243
8	26	-0.192523
9	2	-0.688271
9	3	-0.684227
9	8	-0.552869
9	9	3.72827
9	10	-0.549908
9	25	-1.09806
9	26	-0.15494
10	3	-0.168245
10	4	-1.25102
10	9	-0.549908
10	10	3.92703
10	11	-0.188674
10	25	-0.808285
10	27	-0.960896
11	4	-0.391691
11	10	-0.188674
11	11	1.88336
11	12	-0.0845653
11	13	-1.01555
11	27	-0.202888
12	7	-0.405418
12	11	-0.0845653
12	12	1.88827
12	13	-1.00443
12	21	-0.178629
12	28	-0.215222
13	11	-1.01555
13	12	-1.00443
13	13	4.05676
13	27	-1.02069
13	28	-1.0161
14	6	-1.25051
14	8	-0.741674
14	14	4.02859
14	16	-0.430731
14	17	-1.17997
14	29	-0.425711
15	5	-0.37283
15	15	1.88786
15	16	-0.364144
15	30	-0.976809
15	31	-0.174072
16	5	-1.11916
16	6	-0.687705
16	14	-0.430731
16	15	-0.364144
16	16	3.75043
16	29	-0.292793
16	30	-0.00685517
16	32	-0.84905
17	8	-0.0937983
17	14	-1.17997
17	17	3.76245
17	18	-0.567361
17	29	-0.562303
17	33	-0.463687
17	34	-0.895333
18	8	-1.35243
18	17	-0.567361
18	18	3.86009
18	26	-0.666218
18	34	-0.463687
18	35	-0.810394
19	19	2.00212
19	20	-0.493833
19	22	-0.396351
19	37	-1.11193
20	7	-0.366468
20	19	-0.493833
20	20	1.80735
20	21	-0.219464
20	37	-0.0579089
20	38	-0.669674
21	7	-1.27149
21	12	-0.178629
21	20	-0.219464
21	21	3.91676
21	28	-0.589125
21	36	-1.0736
21	38	-0.584448
22	19	-0.396351
22	22	1.78161
22	23	-0.497837
22	37	-0.299168
22	39	-0.47524
22	40	-0.113013
23	22	-0.497837
23	23	1.98869
23	24	-0.432942
23	40	-1.05791
24	23	-0.432942
24	24	1.87309
24	40	-0.126848
24	41	-0.458189
24	42	-0.855116
25	9	-1.09806
25	10	-0.808285
25	25	4.19083
25	26	-1.06793
25	27	-0.0196869
25	44	-1.19687
26	8	-0.192523
26	9	-0.15494
26	18	-0.666218
26	25	-1.06793
26	26	3.68179
26	35	-0.463687
26	44	-0.401047
26	45	-0.735448
27	10	-0.960896
27	11	-0.202888
27	13	-1.02069
27	25	-0.0196869
27	27	3.85318
27	28	-0.552916
27	44	-0.238954
27	46	-0.857156
28	12	-0.215222
28	13	-1.0161
28	21	-0.589125
28	27	-0.552916
28	28	3.74165
28	36	-0.410979
28	46	-0.0872407
28	47	-0.87007
29	14	-0.425711
29	16	-0.292793
29	17	-0.562303
29	29	3.6206
29	32	-0.249772
29	33	-0.937244
29	49	-0.723806
29	50	-0.428966
30	15	-0.976809
30	16	-0.00685517
30	30	3.91276
30	31	-0.772781
30	32	-1.09331
30	51	-0.27082
30	52	-0.792192
31	15	-0.174072
31	30	-0.772781
31	31	1.77252
31	51	-0.693191
31	53	-0.132479
32	16	-0.84905
32	29	-0.249772
32	30	-1.09331
32	32	3.86506
32	49	-1.00155
32	52	-0.410695
32	54	-0.260688
33	17	-0.463687
33	29	-0.937244
33	33	3.57362
33	34	-0.549402
33	50	-0.654685
33	55	-0.364248
33	56	-0.604352
34	17	-0.895333
34	18	-0.463687
34	33	-0.549402
34	34	3.54931
34	35	-0.566754
34	55	-0.68671
34	57	-0.387427
35	18	-0.810394
35	26	-0.463687
35	34	-0.566754
35	35	3.61586
35	45	-0.780213
35	57	-0.756844
35	58	-0.23797
