Matrix Dimension= 41
List of nonzero entries: I , J , A(I,J)
0	0	1.91367
0	1	-0.106613
0	2	-0.517628
0	5	-1.09679
0	6	-0.192648
1	0	-0.106613
1	1	1.68008
1	5	-0.800217
1	7	-0.252224
1	8	-0.521025
2	0	-0.517628
2	2	1.76705
2	3	-0.452376
2	6	-0.413997
2	15	-0.383045
3	2	-0.452376
3	3	1.84917
3	4	-0.452376
3	15	-0.94442
4	3	-0.452376
4	4	1.76705
4	12	-0.517628
4	14	-0.413997
4	15	-0.383045
5	0	-1.09679
5	1	-0.800217
5	5	3.84863
5	6	-1.05555
5	8	-0.516959
5	20	-0.379119
6	0	-0.192648
6	2	-0.413997
6	5	-1.05555
6	6	3.73483
6	15	-0.378858
6	20	-0.675376
6	21	-0.113392
6	22	-0.905016
7	1	-0.252224
7	7	1.66742
7	8	-0.739924
7	9	-0.335364
7	24	-0.339907
8	1	-0.521025
8	5	-0.516959
8	7	-0.739924
8	8	3.54141
8	20	-0.790443
8	24	-0.676409
8	25	-0.296647
9	7	-0.335364
9	9	1.71029
9	10	-0.375329
9	24	-0.78902
9	26	-0.210583
10	9	-0.375329
10	10	1.77537
10	23	-0.378282
10	26	-0.916478
10	27	-0.105285
11	11	1.89305
11	12	-0.35735
11	13	-0.378282
11	28	-1.15742
12	4	-0.517628
12	11	-0.35735
12	12	1.72103
12	14	-0.541185
12	28	-0.304871
13	11	-0.378282
13	13	1.72366
13	16	-0.335364
13	28	-0.380114
13	30	-0.6299
14	4	-0.413997
14	12	-0.541185
14	14	3.58199
14	15	-0.378858
14	28	-0.530063
14	29	-0.695987
14	31	-0.088141
14	32	-0.933761
15	2	-0.383045
15	3	-0.94442
15	4	-0.383045
15	6	-0.378858
15	14	-0.378858
15	15	3.74173
15	19	-1.09829
15	22	-0.0876068
15	32	-0.0876068
16	13	-0.335364
16	16	1.71029
16	17	-0.375329
16	30	-0.78902
16	33	-0.210583
17	16	-0.375329
17	17	1.77537
17	18	-0.378282
17	33	-0.916478
17	34	-0.105285
18	17	-0.378282
18	18	1.89305
18	34	-1.15742
18	35	-0.35735
19	15	-1.09829
19	19	4.35043
19	22	-1.38462
19	32	-1.38462
19	36	-0.482906
20	5	-0.379119
20	6	-0.675376
20	8	-0.790443
20	20	3.55675
20	21	-0.684483
20	25	-0.671259
20	37	-0.356071
21	6	-0.113392
21	20	-0.684483
21	21	3.99116
21	22	-1.18834
21	37	-1.10616
21	38	-0.898779
22	6	-0.905016
22	15	-0.0876068
22	19	-1.38462
22	21	-1.18834
22	22	4.13731
22	36	-0.423077
22	38	-0.148657
23	10	-0.378282
23	23	1.89305
23	27	-1.15742
23	39	-0.35735
24	7	-0.339907
24	8	-0.676409
24	9	-0.78902
24	24	3.58705
24	25	-0.788806
24	26	-0.740939
25	8	-0.296647
25	20	-0.671259
25	24	-0.788806
25	25	3.61077
25	37	-0.780929
26	9	-0.210583
26	10	-0.916478
26	24	-0.740939
26	26	3.67371
26	27	-0.721911
27	10	-0.105285
27	23	-1.15742
27	26	-0.721911
27	27	3.847
27	39	-0.304871
28	11	-1.15742
28	12	-0.304871
28	13	-0.380114
28	14	-0.530063
28	28	3.9697
28	29	-1.28826
28	30	-0.267212
29	14	-0.695987
29	28	-1.28826
29	29	4.01581
29	31	-0.942308
30	13	-0.6299
30	16	-0.78902
30	28	-0.267212
30	30	3.71724
30	33	-0.740939
31	14	-0.088141
31	29	-0.942308
31	31	3.9564
31	32	-1.1519
32	14	-0.933761
32	15	-0.0876068
32	19	-1.38462
32	31	-1.1519
32	32	4.19049
32	36	-0.618234
33	16	-0.210583
33	17	-0.916478
33	30	-0.740939
33	33	3.67371
33	34	-0.721911
34	17	-0.105285
34	18	-1.15742
34	33	-0.721911
34	34	3.847
34	35	-0.304871
35	18	-0.35735
35	34	-0.304871
35	35	1.72103
36	19	-0.482906
36	22	-0.423077
36	32	-0.618234
36	36	3.61752
36	38	-0.961538
37	20	-0.356071
37	21	-1.10616
37	25	-0.780929
37	37	3.75121
37	38	-0.314506
38	21	-0.898779
38	22	-0.148657
38	36	-0.961538
38	37	-0.314506
38	38	3.69315
39	23	-0.35735
39	27	-0.304871
39	39	1.66711
39	40	-0.428384
40	39	-0.428384
40	40	1.92115
