Matrix Dimension= 81
List of nonzero entries: I , J , A(I,J)
0	0	2.13684
0	3	-0.196145
0	5	-1.40855
0	6	-0.532146
1	1	1.95417
1	2	-0.338765
1	8	-0.421332
1	11	-1.17453
1	12	-0.0195384
2	1	-0.338765
2	2	1.7494
2	4	-0.478393
2	11	-0.379951
2	14	-0.552289
3	0	-0.196145
3	3	1.83028
3	4	-0.551561
3	5	-0.746503
3	15	-0.336067
4	2	-0.478393
4	3	-0.551561
4	4	1.79926
4	14	-0.383706
4	15	-0.385602
5	0	-1.40855
5	3	-0.746503
5	5	4.15074
5	6	-0.0342737
5	15	-0.205846
5	16	-1.00935
5	17	-0.746217
6	0	-0.532146
6	5	-0.0342737
6	6	2.08728
6	7	-0.170127
6	17	-0.0298239
6	18	-1.32091
7	6	-0.170127
7	7	1.80032
7	18	-0.803054
7	19	-0.478393
7	20	-0.348743
8	1	-0.421332
8	8	1.9241
8	9	-0.465451
8	12	-1.03084
8	22	-0.0064847
9	8	-0.465451
9	9	1.92393
9	10	-0.465451
9	22	-0.993024
10	9	-0.465451
10	10	1.9241
10	21	-0.421332
10	22	-0.00648468
10	23	-1.03084
11	1	-1.17453
11	2	-0.379951
11	11	3.98373
11	12	-0.995935
11	13	-1.07684
11	14	-0.350921
11	25	-0.005545
12	1	-0.0195384
12	8	-1.03084
12	11	-0.995935
12	12	3.94246
12	22	-0.724525
12	24	-0.963264
12	25	-0.208365
13	11	-1.07684
13	13	3.93389
13	14	-0.683287
13	25	-0.745949
13	26	-1.14438
13	27	-0.283433
14	2	-0.552289
14	4	-0.383706
14	11	-0.350921
14	13	-0.683287
14	14	3.6593
14	15	-0.725082
14	27	-0.964012
15	3	-0.336067
15	4	-0.385602
15	5	-0.205846
15	14	-0.725082
15	15	3.60818
15	16	-0.478628
15	27	-0.659265
15	28	-0.817688
16	5	-1.00935
16	15	-0.478628
16	16	3.91248
16	17	-0.437035
16	28	-1.07412
16	29	-0.913352
17	5	-0.746217
17	6	-0.0298239
17	16	-0.437035
17	17	3.83104
17	18	-1.03795
17	29	-0.938262
17	30	-0.64175
18	6	-1.32091
18	7	-0.803054
18	17	-1.03795
18	18	4.01231
18	20	-0.450148
18	30	-0.400255
19	7	-0.478393
19	19	1.94865
19	20	-0.757294
19	31	-0.640644
19	32	-0.0723158
20	7	-0.348743
20	18	-0.450148
20	19	-0.757294
20	20	3.67673
20	30	-0.549841
20	32	-0.0732912
20	33	-1.14177
20	34	-0.355651
21	10	-0.421332
21	21	1.95417
